0.128	1.90345250000246	1
0.016	1.03562990017235	0
0.032	9.89919089991599	1
0.032	1.44018379994668	1
0.512	0.553833200130612	1
0.512	0.41681329999119	1
0.512	0.619305000174791	1
0.128	1.17162299994379	1
0.064	0.6504323000554	0
0.016	0.733432299923152	0
0.128	1.03460630006157	1
0.256	0.584760100115091	1
0.512	0.400378199992701	1
0.256	0.417069900082424	1
0.016	0.855922600021586	0
0.016	1.28384060016833	1
0.512	0.400707700056955	1
0.256	0.367088300175965	1
0.032	0.517001800006256	1
0.512	0.333778399974108	1
0.032	0.735605800058693	1
0.256	0.702967300079763	1
0.256	0.550587299978361	1
0.016	3.70017060008831	1
0.128	1.23367149988189	1
0.064	1.13358739996329	1
0.256	0.63350660004653	1
0.064	5.13368860003538	0
0.512	0.400237999856472	1
0.032	1.18917399994098	1
0.032	1.51689870003611	1
0.512	0.667009399970993	1
0.512	0.483730099862441	1
0.032	0.91701540001668	0
0.016	1.22221409995109	0
0.256	0.533840199932456	1
0.016	1.13799070008099	0
0.016	2.91711959987879	0
0.512	0.350312299793586	1
0.128	0.734698900021613	1
0.016	2.7334882998839	0
0.128	0.67262880015187	1
0.016	0.784007700160146	1
0.064	3.96705069998279	1
0.064	5.90594009985216	1
0.256	0.650220500072464	1
0.128	0.538570899982005	1
0.064	0.75018520001322	1
0.512	0.400160900084302	1
0.016	0.583759699948132	0
0.016	5.86696089990437	1
0.016	1.51681170007214	1
0.512	0.337839300045744	1
0.032	1.03347710007802	1
0.256	0.337400200078264	1
0.256	0.416927499929443	1
0.032	1.75019219983369	0
0.512	0.550226900028065	1
0.016	1.45022750017233	1
0.128	0.703603400150314	1
0.032	1.21684239991009	1
0.032	1.93869810015894	0
0.064	2.96690299990587	1
0.512	0.520596300018951	1
0.032	0.816839399980381	1
0.256	0.566863199928775	1
0.032	3.35018449998461	0
0.064	1.01690110005438	1
0.128	1.18653900013305	1
0.512	0.302381800021976	1
0.016	1.33348849997856	0
0.032	1.03360210009851	1
0.128	0.983506700024009	1
0.032	0.92115840013139	1
0.512	0.58356360020116	1
0.064	0.566755499923602	1
0.016	0.735744199948385	0
0.128	0.716984600061551	1
0.032	1.78338760021143	1
0.128	1.31762519991025	1
0.128	0.733470600098372	1
0.064	2.5001768998336	1
0.128	0.650288300123066	1
0.512	0.584145600209013	1
0.512	0.418461799854413	1
0.032	0.600267399800941	1
0.256	0.389229899970815	1
0.128	0.588884799974039	1
0.032	0.683532800059766	0
0.032	2.55055449996144	0
0.512	0.316817700164393	1
0.064	2.98417389998212	1
0.064	0.968026499962434	0
0.128	0.869749600067735	1
0.128	1.61689150007442	1
0.016	5.78361700009555	1
0.512	0.366972899995744	1
0.016	0.983429899904877	1
0.128	1.18814680003561	1
0.512	0.518614100059494	1
0.032	2.18877250002697	1
0.064	1.56823990005068	0
0.064	2.45009279996157	1
0.128	0.836869099875912	1
0.256	0.63751700008288	1
0.256	0.56694609997794	1
0.512	0.902572599938139	1
0.256	1.40029110014439	1
0.032	1.28376760007814	0
